"ADP","player_name","Team","Pos","year","player_age","b_game","pa","woba","xwoba","exit_velocity_avg","barrel_batted_rate","hard_hit_percent","sweet_spot_percent","oz_swing_percent","whiff_percent","k_percent","bb_percent","avg_swing_speed","avg_swing_length","r_total_stolen_base","r_total_caught_stealing","percentile_xwoba","percentile_exit_velocity_avg","percentile_barrel_batted_rate","percentile_hard_hit_percent","percentile_oz_swing_percent","percentile_whiff_percent","percentile_k_percent","percentile_bb_percent","percentile_avg_swing_speed","percentile_avg_swing_length","player_id","p_game","p_formatted_ip","p_save","p_hold","p_starting_p","fastball_avg_speed","breaking_avg_spin","percentile_fastball_avg_speed","percentile_breaking_avg_spin"
418,"Crawford, Kutter","Bos","SP",2024,28,NA,NA,0.304,0.304,88.4,9.9,36.3,NA,32.8,25.3,23.1,6.7,NA,NA,NA,NA,0.359435173299101,0.363286264441592,0.765083440308087,0.30808729139923,0.879332477535302,0.525032092426187,0.605905006418485,0.274711168164313,NA,NA,676710,33,183.2,0,0,33,90.1,2251,0.104381443298969,0.195567144719687
418,"Crawford, Kutter","Bos","SP",2022,26,NA,NA,0.344,0.331,89.7,8.8,38.9,NA,27.5,25.6,23.1,8.7,NA,NA,NA,NA,0.658567774936061,0.69693094629156,0.673913043478261,0.521739130434783,0.41304347826087,0.548593350383632,0.604859335038363,0.482097186700767,NA,NA,676710,21,77.1,0,0,12,91.9,2309,0.263157894736842,0.323415265200517
419,"Goodman, Hunter","Col","OF, C",2023,23,23,77,0.266,0.263,88.7,10.4,43.8,27.1,35.6,38,31.2,6.5,75.7,7.1,1,0,0.180064308681672,0.514469453376206,0.755627009646302,0.742765273311897,0.834405144694534,0.940514469453376,0.807073954983923,0.327974276527331,0.947747747747748,0.230630630630631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419,"Goodman, Hunter","Col","OF, C",2024,24,70,224,0.274,0.279,88.2,12.8,39.6,32.9,39.9,31.5,28.6,3.6,74.9,7.3,1,1,0.321428571428571,0.472402597402597,0.891233766233766,0.579545454545455,0.933441558441558,0.774350649350649,0.728896103896104,0.100649350649351,0.917207792207792,0.477272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,"Muncy, Max","Ath","SS, 2B",2022,31,136,565,0.318,0.339,90.3,13.4,45.6,34.3,16.5,26.1,25,15.9,NA,NA,2,0,0.877138413685848,0.8149300155521,0.930015552099533,0.853810264385692,0.0139968895800933,0.469673405909798,0.528771384136858,0.982892690513219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,"Muncy, Max","Ath","SS, 2B",2023,32,135,579,0.344,0.364,91.2,14.6,46.6,33.7,23.5,29.6,26.4,14.7,71.3,7.1,1,2,0.930868167202572,0.860128617363344,0.916398713826367,0.844051446945338,0.204180064308682,0.64951768488746,0.612540192926045,0.951768488745981,0.518918918918919,0.230630630630631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,"Muncy, Max","Ath","SS, 2B",2024,33,73,293,0.362,0.349,90.2,10.8,43.4,32.5,20.3,31,26.3,15.4,71.3,7.2,1,0,0.905844155844156,0.775974025974026,0.797077922077922,0.743506493506494,0.0892857142857143,0.75,0.608766233766234,0.967532467532468,0.521103896103896,0.358766233766234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,"Schneider, Davis","Tor","OF, 2B",2023,24,35,141,0.424,0.355,89.5,17.8,38.4,49.3,15.7,37.3,30.5,14.9,69.3,6.9,1,0,0.90032154340836,0.659163987138264,0.97588424437299,0.5,0.0144694533762058,0.930868167202572,0.787781350482315,0.959807073954984,0.243243243243243,0.127927927927928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,"Schneider, Davis","Tor","OF, 2B",2024,25,135,454,0.277,0.292,88.6,12,38,38,22.9,30.6,31.7,10.4,69.8,6.9,6,0,0.452922077922078,0.553571428571429,0.858766233766234,0.534090909090909,0.170454545454545,0.732142857142857,0.836038961038961,0.771103896103896,0.314935064935065,0.121753246753247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,"Bradford, Cody","Tex","SP",2023,25,NA,NA,0.333,0.323,90.9,11.8,43.5,NA,29.2,22.1,21.8,5.1,NA,NA,NA,NA,0.488431876606684,0.830334190231362,0.875321336760925,0.723650385604113,0.583547557840617,0.2853470437018,0.502570694087404,0.0938303341902314,NA,NA,674003,20,56,0,0,8,89.6,2037,0.0926640926640927,0.0457516339869281
422,"Bradford, Cody","Tex","SP",2024,26,NA,NA,0.273,0.292,88.8,8.9,34.8,NA,29.9,23.6,22.7,4.2,NA,NA,NA,NA,0.251604621309371,0.453145057766367,0.662387676508344,0.214377406931964,0.676508344030809,0.404364569961489,0.582798459563543,0.0641848523748395,NA,NA,674003,14,76.1,0,0,13,89.7,2044,0.0824742268041237,0.0469361147327249
423,"Guerrero, Luis","Hou","2B",2024,23,NA,NA,0.196,0.256,86.3,8,36,NA,29.2,26.6,25,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692285,9,10,0,3,0,97.5,2602,NA,NA
424,"Flores, Wilmer","SF","1B",2022,30,151,602,0.312,0.31,87.8,6.3,35.4,35.7,26.6,18.9,17.1,9.8,NA,NA,0,0,0.662519440124417,0.451010886469673,0.489891135303266,0.429237947122862,0.371695178849145,0.118195956454121,0.169517884914463,0.724727838258165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,"Flores, Wilmer","SF","1B",2023,31,126,454,0.368,0.333,86.4,7.8,32.5,36.2,28.2,15.8,13.9,9,67.5,7.1,0,0,0.762057877813505,0.207395498392283,0.583601286173633,0.286173633440514,0.464630225080386,0.0514469453376206,0.0578778135048231,0.618971061093248,0.0900900900900901,0.230630630630631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,"Flores, Wilmer","SF","1B",2024,32,71,242,0.262,0.285,83.5,5.9,27.6,36.6,28.5,13.9,13.6,8.3,66,6.9,0,0,0.37987012987013,0.0405844155844156,0.422077922077922,0.162337662337662,0.50974025974026,0.0324675324675325,0.0487012987012987,0.574675324675325,0.0324675324675325,0.121753246753247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,"Kjerstad, Heston","Bal","OF",2023,24,13,33,0.318,0.365,92.3,20,55,45,35.9,36.2,30.3,6.1,72.9,7.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,"Kjerstad, Heston","Bal","OF",2024,25,39,114,0.327,0.297,90.2,6.1,43.9,28.8,35,31.1,28.9,8.8,70.9,7,1,0,0.50487012987013,0.775974025974026,0.443181818181818,0.758116883116883,0.823051948051948,0.75487012987013,0.748376623376623,0.633116883116883,0.467532467532468,0.186688311688312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,"Sykora, Travis","Wsh","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,"Merrifield, Whit","Atl","2B, OF",2022,33,139,550,0.294,0.288,87.1,4.2,31.1,37.9,29.8,19.4,15.5,6.9,NA,NA,16,5,0.46656298600311,0.332814930015552,0.298600311041991,0.255054432348367,0.531881804043546,0.132192846034215,0.104199066874028,0.416796267496112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,"Merrifield, Whit","Atl","2B, OF",2023,34,145,592,0.304,0.276,85.1,2.4,24.3,37.2,32.5,19.5,17.1,6.1,64.8,6.9,26,10,0.276527331189711,0.0836012861736334,0.160771704180064,0.110932475884244,0.729903536977492,0.139871382636656,0.14951768488746,0.281350482315113,0.00900900900900901,0.127927927927928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,"Merrifield, Whit","Atl","2B, OF",2024,35,95,335,0.283,0.295,84.1,2.4,21.6,34.3,25.8,18.7,15.5,10.4,63.4,6.9,17,3,0.487012987012987,0.0600649350649351,0.152597402597403,0.0584415584415584,0.329545454545455,0.121753246753247,0.112012987012987,0.771103896103896,0.00324675324675325,0.121753246753247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"Abreu, Jose","Hou","1B",2022,35,157,679,0.361,0.373,92.2,9.5,51.8,34.5,29.8,23.2,16.2,9.1,NA,NA,0,0,0.976671850699845,0.94556765163297,0.73094867807154,0.97045101088647,0.531881804043546,0.309486780715397,0.132192846034215,0.648522550544324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"Abreu, Jose","Hou","1B",2023,36,141,594,0.295,0.314,89,8.7,41.6,32.5,36.3,26.4,21.9,7.1,73.9,7.3,0,1,0.578778135048232,0.554662379421222,0.652733118971061,0.655948553054662,0.853697749196141,0.471061093247588,0.360128617363344,0.414790996784566,0.841441441441441,0.437837837837838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"Abreu, Jose","Hou","1B",2024,37,35,120,0.164,0.198,87.8,2.3,33.7,26.7,33.3,29.7,23.3,3.3,73.1,7.1,0,0,0.0340909090909091,0.407467532467532,0.142857142857143,0.334415584415584,0.748376623376623,0.686688311688312,0.448051948051948,0.0811688311688312,0.769480519480519,0.26948051948052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,"Loperfido, Joey","Tor","OF",2024,25,81,262,0.268,0.254,88.3,4,34.7,40.7,32.4,35.4,36.3,5,72.9,7.7,4,2,0.159090909090909,0.496753246753247,0.272727272727273,0.371753246753247,0.706168831168831,0.897727272727273,0.930194805194805,0.201298701298701,0.74512987012987,0.847402597402597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,"Springs, Jeffrey","Ath","SP",2024,31,NA,NA,0.324,0.298,89.3,9.7,46.2,NA,31.3,29.9,26.1,7.7,NA,NA,NA,NA,0.30808729139923,0.577663671373556,0.745827984595635,0.848523748395379,0.798459563543004,0.825417201540436,0.762516046213094,0.37612323491656,NA,NA,605488,7,33,0,0,7,89.6,2147,0.0708762886597938,0.0990873533246415
430,"Springs, Jeffrey","Ath","SP",2022,29,NA,NA,0.272,0.282,87.5,5.9,37.7,NA,35.4,29.6,26.2,5.6,NA,NA,NA,NA,0.218670076726343,0.250639386189258,0.297953964194373,0.443734015345269,0.948849104859335,0.777493606138107,0.776214833759591,0.139386189258312,NA,NA,605488,33,135.1,0,0,25,91.4,2188,0.216944801026958,0.164294954721863
430,"Springs, Jeffrey","Ath","SP",2023,30,NA,NA,0.138,0.199,88.1,3.8,30.8,NA,31,37,43.6,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605488,3,16,0,0,3,91.7,2301,NA,NA
431,"Painter, Andrew","Phi","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,"Whitlock, Garrett","Bos","SP",2022,26,NA,NA,0.278,0.278,88.8,8,39,NA,28.7,29.6,26.4,4.8,NA,NA,NA,NA,0.195652173913043,0.501278772378517,0.59079283887468,0.535805626598465,0.526854219948849,0.777493606138107,0.781329923273657,0.0882352941176471,NA,NA,676477,31,78.1,6,4,9,95.3,1928,0.775353016688062,0.0271668822768435
432,"Whitlock, Garrett","Bos","SP",2023,27,NA,NA,0.35,0.329,90,10.2,42.6,NA,32.3,28.3,23.7,4.3,NA,NA,NA,NA,0.546272493573265,0.668380462724936,0.75706940874036,0.687660668380463,0.838046272493573,0.704370179948586,0.61439588688946,0.0488431876606684,NA,NA,676477,22,71.2,1,3,10,94,2115,0.577863577863578,0.0784313725490196
432,"Whitlock, Garrett","Bos","SP",2024,28,NA,NA,0.278,0.326,89.4,6,36,NA,29.4,17,22.7,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676477,4,18.1,0,0,4,90.3,2076,NA,NA
433,"Stubbs, Garrett","Phi","C",2022,29,46,121,0.355,0.275,85.2,5.2,27.3,33.8,28,21.2,24.8,11.6,NA,NA,2,0,0.342146189735614,0.163297045101089,0.402799377916019,0.164852255054432,0.430793157076205,0.2099533437014,0.522550544323484,0.870917573872473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,"Stubbs, Garrett","Phi","C",2023,30,41,125,0.252,0.207,83.4,0,17.6,18.8,31.1,22.8,23.2,7.2,67.5,7,2,0,0.0434083601286174,0.0369774919614148,0,0.022508038585209,0.655948553054662,0.286173633440514,0.434083601286174,0.427652733118971,0.0900900900900901,0.181981981981982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,"Stubbs, Garrett","Phi","C",2024,31,54,187,0.258,0.246,79.7,0,9.6,40.9,32.8,24.9,26.7,9.1,66.6,7.1,5,0,0.118506493506494,0.00487012987012987,0,0.00162337662337662,0.727272727272727,0.425324675324675,0.636363636363636,0.654220779220779,0.0568181818181818,0.26948051948052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,"Matsui, Yuki","SD","RP",2024,28,NA,NA,0.283,0.267,88.5,6.8,37.3,NA,33,31.9,26.8,10.5,NA,NA,NA,NA,0.10397946084724,0.381258023106547,0.354300385109114,0.37997432605905,0.887034659820282,0.889602053915276,0.799743260590501,0.694480102695764,NA,NA,673513,64,62.2,0,9,0,92.2,2735,0.297680412371134,0.882659713168188
435,"Burke, Blake","Mil","1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,"Polanco, Jorge","Sea","2B",2022,28,104,445,0.333,0.358,89,10.2,38.7,37.7,25.2,25.7,21.3,14.4,NA,NA,3,3,0.94556765163297,0.63452566096423,0.785381026438569,0.590979782270607,0.286158631415241,0.447900466562986,0.345256609642302,0.962674961119751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,"Polanco, Jorge","Sea","2B",2023,29,80,343,0.34,0.348,88.4,13.8,40.6,39.6,28.4,24.9,25.7,10.5,70.7,7.3,4,0,0.863344051446945,0.469453376205788,0.90032154340836,0.615755627009646,0.482315112540193,0.387459807073955,0.588424437299035,0.760450160771704,0.432432432432432,0.437837837837838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,"Polanco, Jorge","Sea","2B",2024,30,118,468,0.288,0.309,88.3,8.9,37.4,35.9,24,28.1,29.3,9.8,69.7,7.2,4,2,0.62987012987013,0.496753246753247,0.675324675324675,0.496753246753247,0.23051948051948,0.589285714285714,0.756493506493506,0.725649350649351,0.301948051948052,0.358766233766234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,"Burns, Chase","Cin","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,"Brecht, Brody","Col","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,"Gomber, Austin","Col","SP",2022,28,NA,NA,0.347,0.329,88.1,8.5,35.9,NA,27.4,22.1,18,6.4,NA,NA,NA,NA,0.636828644501279,0.364450127877238,0.645780051150895,0.323529411764706,0.40920716112532,0.286445012787724,0.292838874680307,0.225063938618926,NA,NA,596295,33,124.2,0,0,17,91,2435,0.183568677792041,0.530401034928849
439,"Gomber, Austin","Col","SP",2024,30,NA,NA,0.339,0.344,90.2,9.6,41.2,NA,25.9,19.9,16.7,5.5,NA,NA,NA,NA,0.736842105263158,0.739409499358151,0.735558408215661,0.630295250320924,0.310654685494223,0.17586649550706,0.196405648267009,0.145057766367137,NA,NA,596295,30,165,0,0,30,90.4,2493,0.130154639175258,0.547588005215124
439,"Gomber, Austin","Col","SP",2023,29,NA,NA,0.368,0.362,90.5,8.9,44.3,NA,24.2,19.1,14.4,7.1,NA,NA,NA,NA,0.812339331619537,0.768637532133676,0.616966580976864,0.773778920308483,0.200514138817481,0.11439588688946,0.106683804627249,0.250642673521851,NA,NA,596295,27,139,0,0,27,90.6,2452,0.145431145431145,0.520261437908497
440,"Joe, Connor","SD","1B, OF",2022,29,111,467,0.314,0.311,85.3,4.5,33.8,35.1,21.7,21.2,20.8,11.8,NA,NA,6,2,0.670295489891135,0.169517884914463,0.328149300155521,0.36547433903577,0.124416796267496,0.2099533437014,0.32348367029549,0.883359253499222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"Joe, Connor","SD","1B, OF",2023,30,133,472,0.332,0.329,88.9,8.2,41.8,37.2,19.6,23.6,23.3,10.6,73.8,7.2,3,5,0.731511254019293,0.538585209003215,0.627009646302251,0.670418006430868,0.0803858520900322,0.326366559485531,0.443729903536977,0.768488745980707,0.828828828828829,0.331531531531532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"Joe, Connor","SD","1B, OF",2024,31,123,416,0.305,0.277,85.3,4.7,32.7,30.9,21.9,25.7,21.9,10.6,72.1,7.4,2,2,0.308441558441558,0.126623376623377,0.321428571428571,0.292207792207792,0.137987012987013,0.474025974025974,0.378246753246753,0.798701298701299,0.63961038961039,0.579545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441,"Kelly, Joe","LAD","RP",2023,35,NA,NA,0.279,0.264,84.9,6.8,36.4,NA,31.6,31.4,35.7,10.7,NA,NA,NA,NA,0.0629820051413882,0.038560411311054,0.326478149100257,0.323907455012853,0.79305912596401,0.856041131105398,0.970437017994859,0.677377892030848,NA,NA,523260,42,39.1,1,13,0,98.9,2881,0.979407979407979,0.967320261437909
441,"Kelly, Joe","LAD","RP",2022,34,NA,NA,0.327,0.277,85.9,3.3,31.9,NA,29.7,33.7,31.2,13.5,NA,NA,NA,NA,0.18542199488491,0.0869565217391304,0.0780051150895141,0.129156010230179,0.612531969309463,0.919437340153453,0.928388746803069,0.877237851662404,NA,NA,523260,43,37,1,15,1,97.9,2880,0.96405648267009,0.970245795601552
441,"Kelly, Joe","LAD","RP",2024,36,NA,NA,0.344,0.345,88.7,12.8,43,NA,23.7,22.4,24.5,11.2,NA,NA,NA,NA,0.741976893453145,0.427471116816431,0.916559691912709,0.743260590500642,0.161745827984596,0.326059050064185,0.685494223363286,0.7599486521181,NA,NA,523260,35,32,0,13,0,98.1,2932,0.979381443298969,0.970013037809648
442,"Higashioka, Kyle","Tex","C",2022,32,83,248,0.282,0.317,90.9,9.8,48.1,36.6,28.5,26.8,21,4.8,NA,NA,0,1,0.715396578538103,0.875583203732504,0.749611197511664,0.919129082426128,0.461897356143079,0.506998444790047,0.328149300155521,0.189735614307932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,"Higashioka, Kyle","Tex","C",2023,33,92,260,0.293,0.309,90.1,11,48.3,36.6,31,28.6,28.5,5.4,72.5,7.5,0,0,0.538585209003215,0.741157556270096,0.790996784565916,0.87459807073955,0.64951768488746,0.598070739549839,0.712218649517685,0.202572347266881,0.686486486486486,0.67027027027027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,"Higashioka, Kyle","Tex","C",2024,34,84,263,0.314,0.298,88.4,10.9,37.4,40.2,28.1,25.6,28.1,5.7,71.8,7.3,2,0,0.522727272727273,0.516233766233766,0.801948051948052,0.496753246753247,0.472402597402597,0.462662337662338,0.704545454545455,0.251623376623377,0.599025974025974,0.477272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,"Stanek, Ryne","NYM","RP",2023,31,NA,NA,0.3,0.31,90.1,7.1,44.3,NA,27.4,30.7,23.9,9.9,NA,NA,NA,NA,0.37146529562982,0.688946015424165,0.372750642673522,0.773778920308483,0.422879177377892,0.822622107969152,0.62853470437018,0.582262210796915,NA,NA,592773,55,50.2,0,3,0,98.2,2486,0.967824967824968,0.590849673202614
443,"Stanek, Ryne","NYM","RP",2024,32,NA,NA,0.307,0.288,90.2,9.6,41.8,NA,32,33.2,27.8,10.4,NA,NA,NA,NA,0.220795892169448,0.739409499358151,0.735558408215661,0.670089858793325,0.844672657252888,0.920410783055199,0.838254172015404,0.682926829268293,NA,NA,592773,63,55.1,7,17,0,97.7,2435,0.961340206185567,0.443285528031291
443,"Stanek, Ryne","NYM","RP",2022,30,NA,NA,0.258,0.279,88.9,3.8,41.2,NA,28.3,34.8,27.7,13.8,NA,NA,NA,NA,0.202046035805627,0.531969309462916,0.10613810741688,0.676470588235294,0.48849104859335,0.938618925831202,0.831202046035806,0.88235294117647,NA,NA,592773,59,54.2,1,17,0,98.3,2513,0.974326059050064,0.661060802069858
444,"Marte, Starling","NYM","OF",2022,33,118,505,0.355,0.336,86.8,6.8,33.9,38.5,32.8,24.3,19.2,5.1,NA,NA,18,9,0.855365474339036,0.287713841368585,0.542768273716952,0.370139968895801,0.704510108864697,0.368584758942457,0.253499222395023,0.211508553654743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,"Marte, Starling","NYM","OF",2023,34,86,341,0.278,0.312,88.2,5.6,39.5,30.6,37.4,27.8,20.2,4.7,70.6,7.5,24,4,0.559485530546624,0.437299035369775,0.385852090032154,0.559485530546624,0.887459807073955,0.536977491961415,0.279742765273312,0.138263665594855,0.41981981981982,0.67027027027027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,"Marte, Starling","NYM","OF",2024,35,94,370,0.313,0.337,89.8,6.9,42.9,37.1,30.1,28.4,21.9,7.3,72.4,7.3,16,1,0.842532467532468,0.725649350649351,0.524350649350649,0.727272727272727,0.592532467532468,0.607142857142857,0.378246753246753,0.452922077922078,0.670454545454545,0.477272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,"Tromp, Chadwick","Atl","C",2023,28,6,16,0.133,0.151,90.4,0,22.2,33.3,42.9,28.6,43.8,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,"Tromp, Chadwick","Atl","C",2024,29,19,54,0.266,0.252,88.1,2.8,36.1,38.9,40.4,36.7,31.5,1.9,72.7,7.9,0,0,0.152597402597403,0.456168831168831,0.181818181818182,0.423701298701299,0.941558441558442,0.923701298701299,0.827922077922078,0.0373376623376623,0.722402597402597,0.933441558441558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"Grisham, Trent","NYY","OF",2022,25,152,524,0.28,0.296,88.3,8.1,35.5,25.5,20.7,26.2,28.6,10.9,NA,NA,7,1,0.538102643856921,0.52099533437014,0.643856920684292,0.432348367029549,0.0870917573872473,0.47900466562986,0.699844479004666,0.828926905132193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"Grisham, Trent","NYY","OF",2023,26,153,555,0.299,0.322,90.3,11.9,40,32.8,21.6,28.3,27.7,13.5,70.5,7.6,15,3,0.668810289389068,0.776527331189711,0.836012861736334,0.585209003215434,0.139871382636656,0.57556270096463,0.672025723472669,0.914790996784566,0.409009009009009,0.758558558558559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"Grisham, Trent","NYY","OF",2024,27,76,209,0.295,0.305,90.6,12,46.4,25.6,13.8,23.3,27.3,10.5,70.4,7.7,1,1,0.590909090909091,0.819805194805195,0.858766233766234,0.844155844155844,0.00649350649350649,0.331168831168831,0.665584415584416,0.784090909090909,0.381493506493506,0.847402597402597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,"Maldonado, Martin","SD","C",2022,35,113,379,0.264,0.253,88.4,8.1,40.2,31.6,31,32.2,30.6,5.8,NA,NA,0,0,0.192846034214619,0.539657853810264,0.643856920684292,0.659409020217729,0.603421461897356,0.771384136858476,0.774494556765163,0.276827371695179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,"Maldonado, Martin","SD","C",2023,36,116,407,0.266,0.267,88.4,8.5,40,32.8,32.8,34.3,34.2,7.4,71.8,7.8,0,0,0.210610932475884,0.469453376205788,0.64951768488746,0.585209003215434,0.736334405144695,0.852090032154341,0.893890675241158,0.443729903536977,0.58018018018018,0.882882882882883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,"Maldonado, Martin","SD","C",2024,37,48,147,0.181,0.222,88,8,35.6,29.9,31.6,36.1,34.7,5.4,70.9,7.6,0,0,0.0665584415584416,0.435064935064935,0.603896103896104,0.410714285714286,0.670454545454545,0.909090909090909,0.909090909090909,0.23051948051948,0.467532467532468,0.767857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,"Kimbrel, Craig","Bal","RP",2023,35,NA,NA,0.269,0.281,90.1,10.5,46.7,NA,29.1,33.1,33.8,10.1,NA,NA,NA,NA,0.138817480719794,0.688946015424165,0.784061696658098,0.881748071979435,0.573264781491003,0.898457583547558,0.961439588688946,0.616966580976864,NA,NA,518886,71,69,23,7,0,95.8,2604,0.83011583011583,0.768627450980392
448,"Kimbrel, Craig","Bal","RP",2022,34,NA,NA,0.301,0.291,90.7,9,43.9,NA,25.7,29.2,27.7,10.8,NA,NA,NA,NA,0.282608695652174,0.822250639386189,0.70076726342711,0.79156010230179,0.272378516624041,0.754475703324808,0.831202046035806,0.719948849104859,NA,NA,518886,63,60,22,2,0,95.8,2542,0.834403080872914,0.703751617076326
448,"Kimbrel, Craig","Bal","RP",2024,36,NA,NA,0.309,0.32,91.1,10.6,43.1,NA,22.3,30.9,31.5,13.4,NA,NA,NA,NA,0.504492939666239,0.879332477535302,0.829268292682927,0.745827984595635,0.0924261874197689,0.85622593068036,0.924261874197689,0.884467265725289,NA,NA,518886,57,52.1,23,4,0,93.9,2602,0.561855670103093,0.727509778357236
449,"Suwinski, Jack","Pit","OF",2022,23,106,372,0.311,0.307,88.3,12.2,40.4,26.3,24.5,30.6,30.6,11,NA,NA,4,2,0.642301710730949,0.52099533437014,0.881804043545879,0.66407465007776,0.248833592534992,0.715396578538103,0.774494556765163,0.838258164852255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,"Suwinski, Jack","Pit","OF",2023,24,144,534,0.341,0.346,90.5,15.7,43.4,34.2,18.2,30.1,32.2,14,73.7,7.3,13,2,0.85048231511254,0.795819935691318,0.940514469453376,0.734726688102894,0.0530546623794212,0.681672025723473,0.84887459807074,0.937299035369775,0.821621621621622,0.437837837837838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,"Suwinski, Jack","Pit","OF",2024,25,88,277,0.26,0.292,88.9,8.8,38.2,28.8,22.9,27.4,28.5,9.7,73.3,7.3,9,1,0.452922077922078,0.590909090909091,0.667207792207792,0.538961038961039,0.170454545454545,0.547077922077922,0.722402597402597,0.715909090909091,0.795454545454545,0.477272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"Mayer, Marcelo","Bos","SS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,"Stallings, Jacob","Col","C",2022,32,114,384,0.265,0.274,86.7,3.4,32.3,33.5,26,22.7,21.6,7.6,NA,NA,0,1,0.33592534992224,0.278382581648523,0.241057542768274,0.292379471228616,0.334370139968896,0.283048211508554,0.363919129082426,0.497667185069984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
